time,close,high,low,open,volumefrom,volumeto
2018-01-16 06:00:00,1234.01,1234.5,1233.18,1234.03,301.54,371569.99
2018-01-16 06:01:00,1234.5,1234.9,1234.12,1234.12,97.64,120358.43
2018-01-16 06:02:00,1234.02,1234.47,1233.9,1234.46,121.93,150320.25
2018-01-16 06:03:00,1231.56,1234.28,1231.56,1234.02,462.74,569212.36
2018-01-16 06:04:00,1231.05,1231.62,1231.02,1231.56,163.39,201425.72
2018-01-16 06:05:00,1230.99,1231.28,1230.45,1231.08,163.96,202613.51
2018-01-16 06:06:00,1229.04,1231.07,1227.01,1230.99,758.93,928404.7
2018-01-16 06:07:00,1226.43,1228.91,1225.89,1228.91,219.93,270684.1
2018-01-16 06:08:00,1225.1,1226.51,1225.02,1226.41,176.57,216620.95
2018-01-16 06:09:00,1224.67,1225.27,1224.47,1225.1,112.79,138278.55
2018-01-16 06:10:00,1221.49,1224.69,1221.49,1224.67,482.39,589903.51
2018-01-16 06:11:00,1221.13,1221.5,1219.95,1221.49,248.27,302972.22
2018-01-16 06:12:00,1222.4,1222.94,1221.86,1222.38,165.69,202964.39
2018-01-16 06:13:00,1222.14,1222.52,1221.6,1222.51,70.55,86562.57
2018-01-16 06:14:00,1221.17,1222.25,1220.33,1222.14,201.9,247356.99
2018-01-16 06:15:00,1220.61,1221.74,1220.61,1221.17,129.94,159557.32
2018-01-16 06:16:00,1220.68,1221.55,1220.24,1220.58,123.9,151166.85
2018-01-16 06:17:00,1221.25,1221.61,1220.64,1220.68,140.99,172322.14
2018-01-16 06:18:00,1220.15,1221.62,1219.88,1221.25,134.2,163850.95
2018-01-16 06:19:00,1221.01,1221.71,1219.96,1220.17,69.03,84369.44
2018-01-16 06:20:00,1221.14,1221.37,1220.69,1221.37,82.63,101987.39
2018-01-16 06:21:00,1221.85,1221.95,1220.75,1221.14,157.06,191633.27
2018-01-16 06:22:00,1221.9,1222.35,1221.2,1221.85,259.17,317472.02
2018-01-16 06:23:00,1221.63,1222.47,1221.3,1221.9,164.43,201470.71
2018-01-16 06:24:00,1222.44,1222.44,1221.73,1221.74,169.69,207742.6
2018-01-16 06:25:00,1222.85,1222.85,1222.3,1222.5,210.16,257681.62
2018-01-16 06:26:00,1223.23,1223.5,1222.08,1222.68,286.42,350224.47
2018-01-16 06:27:00,1222.7,1223.45,1222.63,1223.23,281.11,344519.3
2018-01-16 06:28:00,1223.5,1223.51,1222.67,1222.7,114.66,141418.76
2018-01-16 06:29:00,1223.02,1224.13,1222.95,1223.5,111.4,136940.52
2018-01-16 06:30:00,1223.49,1223.93,1222.96,1223.02,144.26,177424.33
2018-01-16 06:31:00,1223.48,1223.5,1223.22,1223.49,157.25,193060.29
2018-01-16 06:32:00,1221.69,1223.55,1221.38,1223.48,313.42,383179.18
2018-01-16 06:33:00,1223.51,1223.57,1221.29,1221.69,431.02,526270.36
2018-01-16 06:34:00,1223.29,1223.96,1221.48,1223.51,443.58,545077.36
2018-01-16 06:35:00,1224.55,1225.01,1223.13,1223.29,89.08,109791.12
2018-01-16 06:36:00,1224.88,1225.03,1223.7,1224.59,218.11,267451.28
2018-01-16 06:37:00,1224.08,1225.11,1223.49,1224.88,180.82,221290.66
2018-01-16 06:38:00,1223.4,1224.1,1223.34,1224.08,153.31,187505.01
2018-01-16 06:39:00,1224.27,1224.27,1222.74,1223.4,395.53,484789.04
2018-01-16 06:40:00,1223.43,1224.66,1223.42,1224.39,119.42,146328.76
2018-01-16 06:41:00,1224.46,1224.46,1223.4,1223.47,83.13,102619.04
2018-01-16 06:42:00,1224.18,1224.53,1223.25,1224.46,123.55,151989.87
2018-01-16 06:43:00,1223.7,1224.32,1223.16,1224.18,124.71,152654.34
2018-01-16 06:44:00,1224.03,1224.42,1223.7,1223.89,395.06,482130.5
2018-01-16 06:45:00,1224.19,1224.37,1222.94,1224.03,294.98,361152.64
2018-01-16 06:46:00,1226.38,1226.38,1224.08,1224.19,174.8,213859.82
2018-01-16 06:47:00,1228.1,1228.23,1226.38,1226.41,191.53,235125.49
2018-01-16 06:48:00,1229.95,1230.52,1227.79,1228.1,258.63,319270.54
2018-01-16 06:49:00,1232.63,1232.68,1229.94,1229.94,196.07,245982.11
2018-01-16 06:50:00,1233.31,1233.51,1232.36,1232.83,153.2,189013.05
2018-01-16 06:51:00,1234.95,1234.95,1232.78,1233.31,424.57,524366.3
2018-01-16 06:52:00,1234.3,1235.47,1234.15,1235.0,251.95,315061.19
2018-01-16 06:53:00,1232.92,1234.05,1231.41,1233.95,345.16,425356.97
2018-01-16 06:54:00,1232.65,1233.26,1232.42,1232.92,95.79,118719.19
2018-01-16 06:55:00,1233.29,1233.67,1231.76,1232.43,222.88,275165.63
2018-01-16 06:56:00,1230.1,1233.08,1230.03,1232.97,288.03,355333.34
2018-01-16 06:57:00,1228.07,1230.1,1227.85,1230.1,256.76,314846.26
2018-01-16 06:58:00,1227.84,1228.26,1226.48,1226.69,412.39,505544.74
2018-01-16 06:59:00,1227.06,1227.84,1225.76,1227.84,241.52,296261.15
2018-01-16 07:00:00,1226.76,1227.47,1225.86,1226.79,253.58,312875.42
2018-01-16 07:01:00,1226.05,1227.02,1226.05,1226.71,102.14,127190.71
2018-01-16 07:02:00,1226.49,1226.5,1225.47,1226.05,170.31,208691.99
2018-01-16 07:03:00,1227.04,1227.24,1226.29,1226.49,141.03,172925.99
2018-01-16 07:04:00,1227.09,1227.64,1226.22,1227.04,242.98,299092.6
2018-01-16 07:05:00,1227.82,1227.86,1227.23,1227.23,179.67,221066.98
2018-01-16 07:06:00,1229.69,1229.73,1227.71,1227.82,184.9,227910.58
2018-01-16 07:07:00,1230.88,1230.88,1229.71,1229.74,133.4,163726.02
2018-01-16 07:08:00,1232.75,1232.82,1230.71,1230.87,270.35,333090.03
2018-01-16 07:09:00,1232.03,1232.75,1232.02,1232.73,155.75,192177.2
2018-01-16 07:10:00,1232.12,1232.5,1231.82,1232.06,164.41,203236.79
2018-01-16 07:11:00,1230.23,1232.13,1230.23,1232.13,108.94,134971.04
2018-01-16 07:12:00,1229.26,1231.44,1229.25,1230.23,173.87,213434.71
2018-01-16 07:13:00,1229.74,1231.01,1229.26,1229.26,129.48,160500.63
2018-01-16 07:14:00,1228.59,1229.74,1227.65,1229.74,104.55,128598.17
2018-01-16 07:15:00,1228.44,1228.64,1228.44,1228.64,93.04,114495.13
2018-01-16 07:16:00,1226.55,1228.47,1226.55,1228.44,194.59,238434.1
2018-01-16 07:17:00,1225.42,1226.57,1225.12,1226.55,102.21,125168.66
2018-01-16 07:18:00,1224.93,1226.15,1224.41,1225.48,136.3,167065.55
2018-01-16 07:19:00,1223.02,1224.93,1222.91,1224.93,138.8,169866.37
2018-01-16 07:20:00,1223.07,1223.17,1222.05,1223.02,161.39,197650.59
2018-01-16 07:21:00,1222.74,1223.27,1222.7,1223.07,110.55,137126.46
2018-01-16 07:22:00,1222.76,1223.38,1222.31,1222.71,222.95,272416.11
2018-01-16 07:23:00,1222.08,1223.33,1221.58,1222.76,217.96,267322.29
2018-01-16 07:24:00,1221.4,1222.18,1221.39,1222.08,221.07,270902.1
2018-01-16 07:25:00,1223.15,1223.46,1221.29,1221.4,248.88,305076.88
2018-01-16 07:26:00,1223.43,1223.77,1223.08,1223.15,431.03,525727.42
2018-01-16 07:27:00,1223.34,1224.13,1223.34,1223.6,299.79,367343.48
2018-01-16 07:28:00,1221.84,1224.36,1221.84,1223.34,156.22,190834.25
2018-01-16 07:29:00,1221.7,1222.2,1221.51,1221.86,121.81,149476.87
2018-01-16 07:30:00,1221.2,1221.93,1220.84,1221.7,393.68,481419.61
2018-01-16 07:31:00,1220.03,1221.28,1219.8,1221.19,304.86,372590.48
2018-01-16 07:32:00,1217.85,1220.2,1217.85,1220.04,375.72,458586.26
2018-01-16 07:33:00,1216.72,1218.1,1216.53,1217.85,373.41,455809.68
2018-01-16 07:34:00,1215.86,1217.0,1215.8,1216.72,410.51,498575.18
2018-01-16 07:35:00,1214.67,1215.86,1214.64,1215.86,249.69,304717.87
2018-01-16 07:36:00,1214.3,1214.68,1214.07,1214.68,292.33,356171.5
2018-01-16 07:37:00,1212.48,1214.3,1212.19,1214.3,191.32,232571.69
2018-01-16 07:38:00,1211.56,1213.9,1211.06,1212.45,253.31,307228.65
2018-01-16 07:39:00,1206.26,1212.37,1205.08,1212.01,1904.34,2291094.53
2018-01-16 07:40:00,1204.57,1206.26,1204.57,1206.26,412.57,497830.69
2018-01-16 07:41:00,1201.76,1204.57,1201.44,1204.57,1303.14,1562330.79
2018-01-16 07:42:00,1200.11,1201.71,1198.43,1201.61,1615.7,1936006.98
2018-01-16 07:43:00,1198.49,1200.02,1198.49,1200.02,828.64,994064.52
2018-01-16 07:44:00,1195.47,1199.06,1195.46,1198.49,827.48,991429.36
2018-01-16 07:45:00,1192.96,1195.56,1191.77,1195.47,1369.16,1630887.2
2018-01-16 07:46:00,1186.37,1192.96,1185.61,1192.92,3049.02,3633900.37
2018-01-16 07:47:00,1196.41,1196.45,1185.98,1186.37,1616.9,1934452.54
2018-01-16 07:48:00,1187.78,1196.66,1187.78,1196.4,1186.43,1410447.77
2018-01-16 07:49:00,1183.53,1187.83,1182.98,1187.78,1186.68,1407141.88
2018-01-16 07:50:00,1178.59,1183.63,1177.74,1183.53,1659.89,1951220.09
2018-01-16 07:51:00,1179.4,1180.06,1175.4,1178.47,2126.87,2494414.27
2018-01-16 07:52:00,1175.83,1181.35,1175.79,1179.48,1733.82,2035682.38
2018-01-16 07:53:00,1177.19,1177.39,1175.63,1175.83,449.81,529152.18
2018-01-16 07:54:00,1174.24,1177.98,1174.24,1177.19,1095.41,1284864.87
2018-01-16 07:55:00,1167.32,1174.23,1167.32,1174.23,1121.65,1314271.74
2018-01-16 07:56:00,1162.52,1166.87,1162.52,1166.85,1145.36,1333192.15
2018-01-16 07:57:00,1156.44,1162.81,1156.05,1162.81,1893.46,2194015.72
2018-01-16 07:58:00,1154.1,1157.46,1153.94,1157.17,1978.52,2284529.17
2018-01-16 07:59:00,1152.73,1155.09,1151.86,1154.23,2511.15,2887692.98
2018-01-16 08:00:00,1163.09,1163.93,1152.5,1153.08,3669.52,4241429.97
2018-01-16 08:01:00,1166.22,1166.79,1162.31,1162.96,1339.89,1561780.26
2018-01-16 08:02:00,1159.02,1166.64,1157.85,1166.19,1755.74,2044045.97
2018-01-16 08:03:00,1156.43,1163.94,1156.08,1159.14,1393.08,1614421.28
2018-01-16 08:04:00,1153.08,1156.48,1152.91,1155.81,1169.54,1347110.73
2018-01-16 08:05:00,1150.73,1153.7,1150.0,1153.08,1724.2,1976982.68
2018-01-16 08:06:00,1144.48,1150.73,1144.48,1150.41,2975.79,3412609.72
2018-01-16 08:07:00,1135.19,1143.73,1134.83,1143.58,3246.09,3681484.14
2018-01-16 08:08:00,1126.16,1134.73,1126.14,1134.73,2937.42,3291343.54
2018-01-16 08:09:00,1120.39,1126.48,1120.36,1126.16,2059.82,2305921.94
2018-01-16 08:10:00,1124.69,1124.84,1119.04,1120.5,3426.4,3819570.35
2018-01-16 08:11:00,1129.95,1132.03,1123.78,1124.91,3424.53,3854017.17
2018-01-16 08:12:00,1126.82,1129.98,1125.0,1129.95,1139.8,1284580.12
2018-01-16 08:13:00,1117.39,1126.92,1117.39,1126.82,2163.92,2419359.59
2018-01-16 08:14:00,1115.1,1119.82,1114.48,1117.39,1681.22,1875378.43
2018-01-16 08:15:00,1125.36,1126.03,1114.35,1115.1,2916.41,3261070.88
2018-01-16 08:16:00,1129.71,1130.1,1121.52,1121.52,1924.75,2169894.05
2018-01-16 08:17:00,1131.26,1132.04,1126.74,1129.88,970.91,1099164.52
2018-01-16 08:18:00,1125.19,1132.97,1124.42,1131.26,1873.64,2115262.55
2018-01-16 08:19:00,1123.55,1125.55,1122.8,1125.19,1014.82,1141125.96
2018-01-16 08:20:00,1126.7,1128.19,1123.35,1123.58,641.16,722470.0
2018-01-16 08:21:00,1123.42,1127.5,1123.23,1126.76,776.45,876156.91
2018-01-16 08:22:00,1123.92,1126.97,1122.47,1123.42,945.75,1061617.56
2018-01-16 08:23:00,1120.71,1124.26,1120.71,1123.82,1157.89,1305875.12
2018-01-16 08:24:00,1111.23,1120.56,1111.21,1120.56,1382.24,1540629.2
2018-01-16 08:25:00,1108.34,1111.59,1107.98,1111.09,2240.04,2481723.03
2018-01-16 08:26:00,1104.64,1110.55,1104.2,1107.73,3793.73,4178373.71
2018-01-16 08:27:00,1089.67,1104.77,1069.02,1104.64,13675.1,14334841.37
2018-01-16 08:28:00,1070.94,1090.07,1066.6,1087.17,6480.55,6919083.93
2018-01-16 08:29:00,1055.8,1071.1,1049.71,1070.94,5391.56,5672666.99
2018-01-16 08:30:00,1051.51,1058.47,1047.87,1055.74,3636.19,3823147.01
2018-01-16 08:31:00,1033.57,1052.09,1031.0,1051.46,5598.9,5734815.71
2018-01-16 08:32:00,1024.41,1033.38,1021.57,1033.38,3758.16,3844927.91
2018-01-16 08:33:00,1030.74,1034.07,1022.68,1024.41,5792.07,5919665.67
2018-01-16 08:34:00,1042.08,1042.08,1026.49,1030.74,5328.16,5508103.47
2018-01-16 08:35:00,1047.6,1050.4,1041.24,1042.61,3378.09,3515939.43
2018-01-16 08:36:00,1052.4,1060.03,1043.93,1047.83,3309.0,3481974.65
2018-01-16 08:37:00,1067.45,1078.31,1050.32,1052.33,3804.06,4090907.71
2018-01-16 08:38:00,1084.35,1090.52,1067.45,1067.45,3779.79,4088223.63
2018-01-16 08:39:00,1103.33,1105.97,1084.09,1084.62,2337.76,2584114.04
2018-01-16 08:40:00,1117.38,1119.47,1102.9,1102.9,2822.9,3184695.7
2018-01-16 08:41:00,1122.58,1124.73,1116.67,1117.36,3396.04,3808484.24
2018-01-16 08:42:00,1119.81,1127.82,1119.81,1122.92,2728.96,3078008.16
2018-01-16 08:43:00,1111.2,1119.81,1108.56,1119.81,2566.1,2846386.56
2018-01-16 08:44:00,1118.32,1118.93,1110.74,1111.38,1570.84,1756192.32
2018-01-16 08:45:00,1125.48,1126.44,1117.37,1118.31,1869.45,2091961.37
2018-01-16 08:46:00,1134.21,1134.39,1123.12,1125.32,2150.64,2452045.3
2018-01-16 08:47:00,1136.96,1139.42,1132.69,1132.69,2324.12,2640779.79
2018-01-16 08:48:00,1139.04,1139.93,1131.93,1135.73,1444.35,1652168.4
2018-01-16 08:49:00,1141.53,1143.32,1138.92,1139.06,1507.34,1720151.94
2018-01-16 08:50:00,1143.17,1146.36,1141.17,1141.57,2622.74,2988591.21
2018-01-16 08:51:00,1143.23,1147.06,1141.78,1144.23,1878.62,2144030.1
2018-01-16 08:52:00,1128.09,1143.53,1127.15,1143.02,3366.29,3803398.93
2018-01-16 08:53:00,1105.69,1128.09,1098.17,1128.06,4249.41,4646970.53
2018-01-16 08:54:00,1105.39,1111.27,1091.89,1105.68,3381.17,3659392.34
2018-01-16 08:55:00,1114.22,1115.31,1102.86,1105.72,3491.73,3839072.51
2018-01-16 08:56:00,1117.31,1119.75,1113.1,1114.76,2852.89,3157750.49
2018-01-16 08:57:00,1116.54,1120.48,1116.32,1117.47,1342.79,1499243.58
2018-01-16 08:58:00,1114.51,1118.1,1114.28,1116.54,1211.93,1350920.57
2018-01-16 08:59:00,1115.49,1116.62,1112.23,1114.29,1317.49,1458878.73
2018-01-16 09:00:00,1108.81,1117.22,1108.81,1115.49,1456.37,1628482.77
2018-01-16 09:01:00,1105.96,1113.52,1103.79,1108.27,1724.04,1905803.54
2018-01-16 09:02:00,1090.02,1106.19,1090.02,1106.12,4251.63,4642593.25
2018-01-16 09:03:00,1088.66,1092.39,1085.69,1090.02,1501.45,1636179.14
2018-01-16 09:04:00,1077.55,1088.63,1075.04,1088.19,2627.62,2813429.77
2018-01-16 09:05:00,1073.73,1077.12,1070.66,1077.01,1809.77,1932730.4
2018-01-16 09:06:00,1068.05,1074.12,1068.05,1073.27,1754.98,1866385.69
2018-01-16 09:07:00,1075.86,1076.46,1065.44,1067.42,2924.86,3128279.59
2018-01-16 09:08:00,1078.62,1079.73,1075.84,1076.0,2239.3,2399495.94
2018-01-16 09:09:00,1086.87,1088.2,1078.21,1078.35,1476.6,1597004.96
2018-01-16 09:10:00,1079.38,1087.36,1079.1,1086.87,2112.09,2276910.06
2018-01-16 09:11:00,1072.63,1081.86,1070.72,1079.98,1565.18,1680966.66
2018-01-16 09:12:00,1071.91,1073.14,1067.44,1072.57,1607.75,1717453.08
2018-01-16 09:13:00,1076.64,1078.34,1071.91,1071.91,1759.48,1883178.56
2018-01-16 09:14:00,1065.93,1076.72,1065.22,1076.64,1434.59,1533871.2
2018-01-16 09:15:00,1068.67,1069.78,1062.89,1065.22,1530.12,1620154.44
2018-01-16 09:16:00,1075.01,1075.76,1068.64,1068.67,1403.99,1501783.74
2018-01-16 09:17:00,1075.49,1077.12,1073.89,1075.01,876.74,943471.62
2018-01-16 09:18:00,1072.94,1076.71,1072.51,1076.25,988.74,1056259.4
2018-01-16 09:19:00,1064.64,1073.03,1064.53,1072.94,1691.66,1802372.31
2018-01-16 09:20:00,1059.41,1065.53,1057.09,1064.64,1294.48,1363748.5
2018-01-16 09:21:00,1063.84,1064.62,1057.99,1059.31,1601.18,1685052.7
2018-01-16 09:22:00,1064.52,1066.82,1063.09,1063.84,1385.73,1472115.1
2018-01-16 09:23:00,1057.4,1065.07,1056.84,1064.52,935.1,989875.14
2018-01-16 09:24:00,1061.0,1062.67,1055.69,1057.4,1125.46,1193213.98
2018-01-16 09:25:00,1069.65,1070.01,1060.62,1060.75,1434.12,1528993.68
2018-01-16 09:26:00,1076.12,1077.2,1068.66,1070.01,1381.87,1476012.39
2018-01-16 09:27:00,1077.94,1081.16,1074.94,1076.23,1469.33,1585196.31
2018-01-16 09:28:00,1091.35,1093.17,1077.94,1077.94,2527.46,2755213.12
2018-01-16 09:29:00,1089.82,1091.78,1086.03,1091.35,1369.18,1489447.64
2018-01-16 09:30:00,1094.0,1096.09,1088.64,1089.82,1543.75,1680332.28
2018-01-16 09:31:00,1082.04,1094.31,1081.04,1094.0,1436.26,1558225.53
2018-01-16 09:32:00,1078.72,1082.04,1077.07,1082.04,1235.53,1326882.19
2018-01-16 09:33:00,1083.72,1084.13,1074.9,1078.25,1524.17,1638207.56
2018-01-16 09:34:00,1084.27,1086.67,1082.15,1083.72,872.28,943561.57
2018-01-16 09:35:00,1077.66,1084.58,1077.02,1084.27,1211.71,1303414.68
2018-01-16 09:36:00,1070.87,1078.79,1070.2,1077.66,997.82,1067752.76
2018-01-16 09:37:00,1067.99,1073.08,1066.95,1071.35,728.37,778890.58
2018-01-16 09:38:00,1063.82,1068.03,1062.96,1067.85,940.85,1003864.88
2018-01-16 09:39:00,1065.46,1065.46,1059.44,1063.23,1659.19,1755198.38
2018-01-16 09:40:00,1068.37,1069.53,1063.11,1065.27,958.62,1023153.83
2018-01-16 09:41:00,1061.72,1068.37,1060.34,1068.37,942.18,1000063.66
2018-01-16 09:42:00,1058.0,1063.1,1057.76,1061.52,533.05,566610.97
2018-01-16 09:43:00,1053.32,1058.47,1053.32,1058.0,2418.13,2559579.55
2018-01-16 09:44:00,1042.94,1053.32,1042.94,1053.32,2221.8,2321786.56
2018-01-16 09:45:00,1037.16,1044.21,1037.16,1043.52,2263.4,2371741.96
2018-01-16 09:46:00,1026.46,1036.72,1025.84,1036.72,2416.72,2487110.77
2018-01-16 09:47:00,1020.05,1026.62,1018.74,1026.46,3410.66,3479716.19
2018-01-16 09:48:00,1008.35,1020.47,1008.08,1019.28,6221.5,6317832.68
2018-01-16 09:49:00,1000.67,1009.84,998.88,1008.38,3766.88,3794997.09
2018-01-16 09:50:00,995.17,1000.2,994.68,999.86,4271.97,4249423.32
2018-01-16 09:51:00,996.48,997.0,990.27,994.43,4192.23,4167827.93
2018-01-16 09:52:00,1012.04,1013.6,993.36,996.48,6453.08,6479964.18
2018-01-16 09:53:00,1014.2,1016.71,1005.25,1010.83,3226.86,3247424.59
2018-01-16 09:54:00,1019.45,1021.73,1012.41,1014.2,2793.01,2851818.22
2018-01-16 09:55:00,1024.22,1025.47,1017.2,1020.1,2195.03,2245441.58
2018-01-16 09:56:00,1035.43,1040.25,1024.04,1024.22,2176.22,2254604.1
2018-01-16 09:57:00,1036.6,1040.1,1034.74,1035.43,2074.06,2152841.99
2018-01-16 09:58:00,1036.18,1038.82,1033.89,1036.45,1888.7,1961280.53
2018-01-16 09:59:00,1031.26,1036.29,1028.9,1036.18,2378.72,2457116.03
2018-01-16 10:00:00,1033.35,1035.07,1030.43,1031.26,1342.2,1381455.39
2018-01-16 10:01:00,1034.45,1035.44,1029.72,1033.39,1642.15,1685053.97
2018-01-16 10:02:00,1044.24,1044.26,1033.63,1034.27,1652.06,1717328.43
2018-01-16 10:03:00,1044.87,1050.75,1044.2,1044.24,1618.8,1699244.96
2018-01-16 10:04:00,1042.57,1046.46,1039.35,1045.13,1389.68,1448235.82
2018-01-16 10:05:00,1044.26,1047.17,1040.44,1042.57,1540.41,1603868.5
2018-01-16 10:06:00,1046.05,1047.34,1043.63,1044.26,910.17,949881.83
2018-01-16 10:07:00,1042.58,1046.23,1038.12,1046.05,1412.57,1469792.06
2018-01-16 10:08:00,1046.16,1046.56,1042.11,1042.54,904.79,948399.9
2018-01-16 10:09:00,1047.12,1049.56,1045.04,1046.43,868.79,910026.4
2018-01-16 10:10:00,1052.87,1053.01,1046.09,1047.12,1092.47,1148206.37
2018-01-16 10:11:00,1059.01,1059.01,1050.22,1052.78,1751.39,1850767.4
2018-01-16 10:12:00,1066.75,1068.65,1058.52,1060.25,1730.55,1844808.38
2018-01-16 10:13:00,1068.85,1070.12,1063.54,1066.75,1406.46,1504860.68
2018-01-16 10:14:00,1067.19,1068.76,1066.15,1068.13,1363.52,1457566.7
2018-01-16 10:15:00,1054.65,1067.11,1054.3,1066.87,1456.32,1543531.23
2018-01-16 10:16:00,1055.3,1055.66,1048.99,1054.88,1076.0,1129250.96
2018-01-16 10:17:00,1051.62,1056.49,1049.38,1055.3,1087.55,1141745.78
2018-01-16 10:18:00,1040.13,1051.26,1037.61,1050.93,2478.89,2569617.06
2018-01-16 10:19:00,1038.78,1040.61,1035.37,1040.13,1304.35,1356945.25
2018-01-16 10:20:00,1030.14,1039.94,1030.14,1038.87,957.73,997504.86
2018-01-16 10:21:00,1030.65,1032.0,1027.88,1031.43,1980.17,2038045.5
2018-01-16 10:22:00,1036.3,1038.15,1030.65,1030.65,2254.39,2334094.91
2018-01-16 10:23:00,1038.57,1038.82,1035.43,1036.3,1477.25,1532358.29
2018-01-16 10:24:00,1034.98,1041.67,1034.48,1038.57,1922.99,2005383.63
2018-01-16 10:25:00,1034.69,1037.14,1033.65,1035.02,1020.53,1056387.09
2018-01-16 10:26:00,1031.08,1036.5,1031.02,1034.07,1032.03,1065153.55
2018-01-16 10:27:00,1033.92,1034.03,1030.85,1031.08,1040.72,1074798.73
2018-01-16 10:28:00,1040.91,1040.95,1033.92,1033.92,1600.82,1662509.77
2018-01-16 10:29:00,1043.16,1044.5,1040.78,1040.91,1261.32,1320021.7
2018-01-16 10:30:00,1046.13,1046.66,1042.07,1043.16,1124.81,1179278.2
2018-01-16 10:31:00,1044.72,1046.82,1044.06,1046.13,1183.26,1234776.11
2018-01-16 10:32:00,1049.96,1051.32,1044.79,1044.82,1598.55,1666082.53
2018-01-16 10:33:00,1059.62,1059.86,1049.69,1049.96,777.07,824857.59
2018-01-16 10:34:00,1061.13,1062.55,1057.38,1059.62,691.65,738182.95
2018-01-16 10:35:00,1066.56,1066.94,1060.8,1061.13,942.52,1005263.04
2018-01-16 10:36:00,1072.35,1072.68,1065.88,1066.56,1008.96,1082188.75
2018-01-16 10:37:00,1075.83,1076.6,1071.0,1072.35,828.45,893506.37
2018-01-16 10:38:00,1083.24,1083.93,1072.7,1075.83,2706.92,2910164.82
2018-01-16 10:39:00,1088.2,1088.63,1083.79,1084.15,3257.04,3522184.21
2018-01-16 10:40:00,1089.24,1092.26,1087.5,1088.22,2047.73,2248995.27
2018-01-16 10:41:00,1078.72,1089.24,1077.28,1089.24,1937.67,2099988.98
2018-01-16 10:42:00,1075.72,1082.0,1072.4,1079.56,2911.35,3096683.6
2018-01-16 10:43:00,1065.38,1076.26,1064.85,1076.08,2399.11,2554407.26
2018-01-16 10:44:00,1057.05,1065.42,1056.47,1065.38,3141.54,3292144.62
2018-01-16 10:45:00,1057.61,1063.64,1056.42,1057.05,2289.75,2399679.14
2018-01-16 10:46:00,1058.13,1058.88,1055.58,1057.61,1219.09,1282086.49
2018-01-16 10:47:00,1053.79,1058.82,1052.21,1058.62,1266.17,1330203.54
2018-01-16 10:48:00,1055.46,1056.56,1049.24,1053.79,3205.74,3355799.48
2018-01-16 10:49:00,1056.34,1057.22,1054.08,1056.19,925.37,993947.52
2018-01-16 10:50:00,1047.91,1056.45,1046.48,1056.34,2752.32,2861274.19
2018-01-16 10:51:00,1041.38,1048.16,1040.66,1047.9,1423.91,1478600.82
2018-01-16 10:52:00,1034.64,1042.26,1033.43,1041.38,2230.71,2284659.08
2018-01-16 10:53:00,1036.82,1037.49,1029.94,1034.64,2570.03,2634215.48
2018-01-16 10:54:00,1045.18,1048.17,1036.82,1036.82,2105.4,2176737.34
2018-01-16 10:55:00,1040.99,1047.21,1039.78,1045.4,1214.2,1260813.05
2018-01-16 10:56:00,1041.97,1042.28,1037.31,1040.53,946.82,978500.24
2018-01-16 10:57:00,1045.6,1047.2,1041.9,1041.97,638.81,667154.68
2018-01-16 10:58:00,1048.25,1049.2,1045.38,1045.6,604.45,634273.51
2018-01-16 10:59:00,1049.93,1051.88,1047.22,1048.25,995.56,1044396.98
2018-01-16 11:00:00,1053.95,1053.95,1049.43,1049.93,580.58,613846.57
2018-01-16 11:01:00,1065.06,1066.02,1053.72,1053.95,1980.19,2091380.32
2018-01-16 11:02:00,1071.71,1072.11,1064.12,1065.06,1335.92,1424541.55
2018-01-16 11:03:00,1071.75,1075.87,1067.13,1070.77,916.68,982615.32
2018-01-16 11:04:00,1076.43,1077.04,1070.87,1071.46,764.06,828204.28
2018-01-16 11:05:00,1080.02,1081.29,1076.43,1076.43,1019.42,1103407.08
2018-01-16 11:06:00,1085.06,1086.06,1079.42,1080.02,1285.27,1386344.12
2018-01-16 11:07:00,1079.32,1087.41,1077.48,1085.06,2284.4,2480642.94
2018-01-16 11:08:00,1078.34,1080.32,1074.9,1079.32,1646.81,1768618.43
2018-01-16 11:09:00,1084.52,1085.28,1077.69,1078.34,549.63,597044.54
2018-01-16 11:10:00,1084.92,1086.7,1081.97,1084.52,610.59,660043.74
2018-01-16 11:11:00,1085.02,1086.68,1083.2,1084.92,711.39,772858.96
2018-01-16 11:12:00,1085.54,1085.54,1084.13,1085.02,352.28,384854.41
2018-01-16 11:13:00,1087.5,1089.29,1084.99,1085.54,1111.45,1206311.49
2018-01-16 11:14:00,1083.47,1088.25,1083.47,1087.81,1237.82,1343155.16
2018-01-16 11:15:00,1088.55,1088.75,1083.47,1083.47,1837.53,1984660.66
2018-01-16 11:16:00,1091.41,1092.33,1087.59,1087.59,1370.29,1506252.54
2018-01-16 11:17:00,1096.99,1097.13,1091.0,1091.41,1398.24,1533399.49
2018-01-16 11:18:00,1105.59,1105.59,1096.99,1096.99,1319.21,1454404.31
2018-01-16 11:19:00,1108.2,1108.44,1104.91,1105.59,1787.4,1971638.38
2018-01-16 11:20:00,1107.03,1109.52,1107.03,1107.91,1579.73,1752049.73
2018-01-16 11:21:00,1098.25,1106.24,1097.81,1106.21,1911.41,2098517.95
2018-01-16 11:22:00,1092.5,1099.75,1089.79,1098.25,1300.2,1426294.54
