,24h_volume_usd,available_supply,id,last_updated,market_cap_usd,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price_btc,price_usd,rank,symbol,total_supply
477,313394.0,114744000.0,eroscoin,1515383059.0,13420343.0,,Eroscoin,-0.78,11.24,31.02,7.43e-06,0.116959,478,ERO,240000000.0
478,157866.0,703179.0,apx,1515383052.0,13329531.0,,APX,-1.68,-4.91,22.1,0.00120353,18.9561,479,APX,803179.0
479,304210.0,886211988.0,e-dinar-coin,1515383049.0,13144739.0,999999999999999.0,E-Dinar Coin,-0.77,-5.79,21.72,9.4e-07,0.0148325,480,EDR,1011211988.0
480,5284300.0,12000000.0,eboostcoin,1515383052.0,13073520.0,99990000.0,eBoost,0.25,-1.68,249.43,6.917e-05,1.08946,481,EBST,99990001.0
481,75546.6,3313833.0,astro,1515383058.0,12979821.0,,Astro,3.71,18.57,9.52,0.00024868,3.91686,482,ASTRO,6999999.0
482,64542.7,17638681.0,flypme,1515383059.0,12912467.0,,FlypMe,-9.06,1.73,55.11,4.648e-05,0.732054,483,FYP,35277363.0
483,2690.59,33390496.0,vslice,1515383051.0,12584010.0,,vSlice,-1.7,-26.17,96.27,2.393e-05,0.376874,484,VSL,33390496.0
484,87478.9,1478967.0,crave,1515383045.0,12578733.0,,Crave,0.38,0.2,55.99,0.00053999,8.50508,485,CRAVE,1478967.0
485,109953.0,15120496.0,adshares,1515383054.0,12276346.0,,AdShares,0.36,30.76,114.31,5.155e-05,0.811901,486,ADST,15120496.0
486,518074.0,10815966.0,vtorrent,1515383044.0,12190675.0,,vTorrent,-1.11,13.78,80.71,7.156e-05,1.1271,487,VTR,10815966.0
487,522.873,20433277.0,chips,1515383057.0,12033341.0,21000000.0,CHIPS,-1.7,3.43,74.8,3.739e-05,0.588909,488,CHIPS,20433277.0
488,40214.8,106275086.0,force,1515383058.0,12007703.0,200000000.0,FORCE,9.42,-20.36,139.92,7.17e-06,0.112987,489,FOR,109500755.0
489,275243.0,861087609.0,bitcoinz,1515383056.0,11943888.0,21000000000.0,BitcoinZ,-1.42,-6.77,66.97,8.8e-07,0.0138707,490,BTCZ,861087609.0
490,595098.0,2700000.0,royal-kingdom-coin,1515383056.0,11707551.0,,Royal Kingdom Coin,45.89,-3.22,531.61,0.0002753,4.33613,491,RKC,15000000.0
491,15453.9,22293890.0,blockpool,1515383058.0,11629563.0,,Blockpool,-0.15,-0.9,3.79,3.312e-05,0.521648,492,BPL,25264095.0
492,283052.0,32086595.0,trustplus,1515383043.0,11350794.0,,TrustPlus,-0.61,1.56,35.94,2.246e-05,0.353755,493,TRUST,32086595.0
493,109058.0,14919009018.0,litedoge,1515383045.0,11335806.0,,LiteDoge,-1.54,125.09,499.28,5e-08,0.000759823,494,LDOGE,14919009018.0
494,1206.51,3978187849.0,808coin,1515383049.0,11278481.0,,808Coin,-1.7,75.82,2283.29,1.8e-07,0.00283508,495,808,3978187849.0
495,185138.0,9977069.0,europecoin,1515383045.0,11229491.0,32000000.0,EuropeCoin,-2.01,-6.76,13.07,7.146e-05,1.12553,496,ERC,9977069.0
496,838286.0,7745664.0,magi,1515383043.0,11154996.0,,Magi,-1.22,-6.55,15.91,9.144e-05,1.44016,497,XMG,7745664.0
497,2636.15,12863627.0,prizm,1515383052.0,11121609.0,6000000000.0,PRIZM,-1.25,-7.56,-5.97,5.489e-05,0.864578,498,PZM,12863627.0
498,199412.0,50000000.0,project-decorum,1515383048.0,11080450.0,,Project Decorum,-4.69,-5.67,5.61,1.407e-05,0.221609,499,PDC,50000000.0
499,47757.6,20999088.0,ixcoin,1515383041.0,11065553.0,,Ixcoin,-31.53,25.93,140.6,3.346e-05,0.526954,500,IXC,20999088.0
500,50787.7,125990535.0,zephyr,1515383058.0,10993682.0,,Zephyr,-2.2,-22.07,3.77,5.54e-06,0.087258,501,ZEPH,2000000000.0
501,107084.0,316191398.0,putincoin,1515383048.0,10936207.0,2000000000.0,PutinCoin,-1.5,-3.85,72.22,2.2e-06,0.0345873,502,PUT,316191398.0
502,1425790.0,9343685086.0,life,1515383057.0,10911836.0,100000000000.0,LIFE,3.43,0.64,52.5,7e-08,0.00116783,503,LIFE,100000000000.0
503,3096740.0,495597056.0,b3coin,1515383049.0,10850156.0,2000000000.0,B3Coin,-7.79,28.75,5757.94,1.39e-06,0.0218931,504,B3,618399342.0
504,193382.0,9039239.0,magnet,1515383059.0,10677872.0,,Magnet,2.81,-12.51,76.88,7.5e-05,1.18128,505,MAG,9289239.0
505,44380.3,11290301.0,bonpay,1515383059.0,10631772.0,,Bonpay,-1.26,11.94,35.06,5.979e-05,0.941673,506,BON,21745688.0
506,53765.0,838894508.0,audiocoin,1515383044.0,10564618.0,,AudioCoin,-2.85,20.5,179.31,8e-07,0.0125935,507,ADC,838894508.0
507,1295730.0,1887926.0,dynamic,1515383053.0,10561513.0,,Dynamic,-3.43,-0.47,5.67,0.00035518,5.59424,508,DYN,4641830.0
508,33927.9,7039267.0,smartbillions,1515383058.0,10475626.0,,SmartBillions,3.1,71.13,169.67,9.448e-05,1.48817,509,SMART,7852650.0
509,486555.0,17813575.0,unify,1515383053.0,10282031.0,19276800.0,Unify,-0.01,100.5,297.4,3.665e-05,0.577202,510,UNIFY,17813575.0
510,5452.87,102412661463.0,bunnycoin,1515383043.0,10237200.0,,BunnyCoin,-5.3,-38.7,524.74,6e-09,9.99603e-05,511,BUN,102412661463.0
511,164174.0,22009849.0,terracoin,1515383041.0,10142667.0,42000000.0,Terracoin,2.17,1.55,86.45,2.926e-05,0.460824,512,TRC,22009849.0
512,61475.8,13099172.0,creativecoin,1515383052.0,10089978.0,115000000.0,Creativecoin,3.22,-5.66,30.41,4.891e-05,0.770276,513,CREA,13099172.0
513,912988.0,380306370.0,cryptonite,1515383043.0,10009702.0,,Cryptonite,-4.49,46.33,169.01,1.67e-06,0.0263201,514,XCN,380306370.0
514,7347.54,442350000.0,goodomy,1515383054.0,9930359.0,,Goodomy,1.87,11.56,49.67,1.43e-06,0.0224491,515,GOOD,888000000.0
515,157402.0,96479591.0,interstellar-holdings,1515383058.0,9801362.0,2000000000.0,Interstellar Holdings,5.01,42.1,193.06,6.45e-06,0.10159,516,HOLD,136010704.0
516,18845.6,9837033.0,cvcoin,1515383055.0,9749641.0,,CVCoin,-2.29,0.89,16.67,6.293e-05,0.991116,517,CVCOIN,15000000.0
517,96137.1,10006521.0,equitrader,1515383052.0,9726368.0,,EquiTrader,0.9,36.06,64.62,6.171e-05,0.972003,518,EQT,11106521.0
518,1367240.0,80000000.0,authorship,1515383057.0,9690480.0,,Authorship,1.43,87.48,235.78,7.69e-06,0.121131,519,ATS,100000000.0
519,370609.0,13321301.0,evergreencoin,1515383046.0,9668120.0,,EverGreenCoin,-3.24,6.18,24.9,4.608e-05,0.725764,520,EGC,13321301.0
520,38307.3,2110317.0,anoncoin,1515383041.0,9605909.0,,Anoncoin,3.1,-10.12,53.14,0.000289,4.55188,521,ANC,2110317.0
521,145129.0,117765058.0,worldcoin,1515383041.0,9509599.0,,WorldCoin,0.97,-51.31,77.96,5.13e-06,0.0807506,522,WDC,117765058.0
522,64193.0,90000000.0,eltcoin,1515383058.0,9381960.0,,ELTCOIN,1.27,9.21,250.45,6.62e-06,0.104244,523,ELTCOIN,100000000.0
523,104479.0,20808750.0,huntercoin,1515383042.0,9160532.0,,HunterCoin,-1.66,-8.36,36.28,2.795e-05,0.440225,524,HUC,20808750.0
524,330217.0,1254813116.0,fujicoin,1515383044.0,9117660.0,10000000000.0,FujiCoin,0.77,44.35,352.51,4.6e-07,0.00726615,525,FJC,1254813116.0
525,279249.0,1013319764.0,xgox,1515383057.0,9105975.0,,XGOX,1.01,12.56,280.04,5.7e-07,0.00898628,526,XGOX,1266735109.0
526,1775130.0,1133007.0,tokes,1515383051.0,9086467.0,,Tokes,-3.09,25.91,26.11,0.00050918,8.01978,527,TKS,50000000.0
527,183555.0,4069197.0,bitswift,1515383044.0,8879883.0,,Bitswift,-1.7,-6.68,14.44,0.00013855,2.18222,528,SWIFT,4069197.0
528,89474.8,13225026.0,atlant,1515383058.0,8773681.0,54175041.0,ATLANT,-0.87,-5.82,115.09,4.212e-05,0.663415,529,ATL,54175041.0
529,14954.3,13608647.0,ongsocial,1515383059.0,8748850.0,,onG.social,2.34,54.06,284.11,4.082e-05,0.642889,530,ONG,300000000.0
530,225538.0,4566744.0,footy-cash,1515383048.0,8647951.0,,Footy Cash,-6.84,-31.27,136.54,0.00012023,1.89368,531,XFT,4566744.0
531,73757.2,1402641.0,digipulse,1515383058.0,8632669.0,,DigiPulse,-11.9,58.88,293.23,0.00039076,6.15458,532,DGPT,16718085.0
532,406272.0,3555242.0,regalcoin,1515383056.0,8464960.0,27000000.0,Regalcoin,-2.37,-7.77,-45.88,0.00015117,2.38098,533,REC,7428847.0
533,44920.8,131943765.0,farad,1515383058.0,8406625.0,,Farad,-7.02,-25.66,-18.22,4.05e-06,0.0637137,534,FRD,200000000.0
534,6308.41,2847593.0,martexcoin,1515383048.0,8309305.0,5000000.0,MarteXcoin,-1.74,-1.15,8.53,0.00018526,2.91801,535,MXT,2847593.0
535,765171.0,4764026.0,parkbyte,1515383045.0,8176451.0,,ParkByte,-2.51,-4.25,31.16,0.00010897,1.71629,536,PKB,4764026.0
536,81960.5,46000000.0,cryptoforecast,1515383052.0,8118954.0,,CryptoForecast,-3.93,15.12,10.95,1.121e-05,0.176499,537,CFT,50000000.0
537,115152.0,5097928.0,karbowanec,1515383049.0,8010732.0,,Karbo,-2.06,-9.91,-4.83,9.977e-05,1.57137,538,KRB,5097928.0
538,527034.0,3675455.0,ellaism,1515383057.0,7932220.0,280000000.0,Ellaism,-6.56,49.53,89.23,0.00013702,2.15816,539,ELLA,3675455.0
539,7603.19,574683675.0,bluecoin,1515383042.0,7863339.0,,BlueCoin,6.44,-2.26,25.05,8.7e-07,0.0136829,540,BLU,574683675.0
540,151275.0,9952089.0,cryptoping,1515383053.0,7842913.0,,CryptoPing,-1.82,6.5,37.44,5.003e-05,0.788067,541,PING,9952089.0
541,216204.0,2120575.0,denarius-dnr,1515383053.0,7813153.0,10000000.0,Denarius,-1.74,27.12,2.74,0.00023393,3.68445,542,DNR,2120575.0
542,63936.7,50000000.0,embers,1515383054.0,7794950.0,,Embers,-5.84,-15.86,44.03,9.9e-06,0.155899,543,MBRS,50000000.0
543,201153.0,1437490673.0,dinastycoin,1515383052.0,7676861.0,,Dinastycoin,0.16,64.49,269.81,3.4e-07,0.00534046,544,DCY,1437490673.0
544,58282.6,18897126.0,ebtcnew,1515383058.0,7580450.0,,eBitcoin,-2.1,21.21,21.34,2.547e-05,0.401143,545,EBTC,21000000.0
545,80040.9,109475100.0,yocoin,1515383046.0,7554931.0,336000000.0,Yocoin,-0.76,-12.41,8.9,4.38e-06,0.0690105,546,YOC,168985100.0
546,14391.2,80000000.0,gimli,1515383057.0,7513512.0,150000000.0,Gimli,4.97,45.94,74.94,5.96e-06,0.0939189,547,GIM,150000000.0
547,244337.0,24617068.0,arcticcoin,1515383050.0,7495602.0,,ArcticCoin,25.62,98.82,174.63,1.933e-05,0.304488,548,ARC,24617068.0
548,227219.0,787126712.0,netcoin,1515383041.0,7190599.0,,NetCoin,8.32,57.52,390.34,5.8e-07,0.00913525,549,NET,787126712.0
549,261352.0,322214524.0,fluttercoin,1515383042.0,7155772.0,,FlutterCoin,6.24,13.39,197.31,1.41e-06,0.0222081,550,FLT,322214524.0
550,220807.0,33356077.0,renos,1515383051.0,7124625.0,,Renos,-6.34,34.56,95.56,1.356e-05,0.213593,551,RNS,33356077.0
551,58494.0,3807146.0,zrcoin,1515383052.0,7077066.0,,ZrCoin,0.26,-10.53,-17.89,0.00011802,1.85889,552,ZRC,4988894.0
552,121565.0,1349573390.0,mazacoin,1515383042.0,7014610.0,,MazaCoin,-4.59,34.07,276.88,3.3e-07,0.00519765,553,MZC,1349573390.0
553,109426.0,10490000.0,mcap,1515383053.0,6993683.0,,MCAP,-2.59,-4.92,14.18,4.233e-05,0.6667,554,MCAP,100000000.0
554,14871.8,1391604.0,ethbits,1515383052.0,6988995.0,,Ethbits,-1.95,29.05,184.37,0.00031886,5.02226,555,ETBS,1634691.0
555,158912.0,16305186.0,e-gulden,1515383042.0,6861287.0,21000000.0,e-Gulden,-2.57,-6.37,15.56,2.672e-05,0.420804,556,EFL,20631026.0
556,89472.4,60594811.0,cartaxi-token,1515383058.0,6800253.0,,CarTaxi Token,12.07,41.96,85.61,7.13e-06,0.112225,557,CTX,80506222.0
557,13860.6,516179565.0,thegcccoin,1515383050.0,6585367.0,2400000000.0,TheGCCcoin,-5.59,-0.56,12.1,8.1e-07,0.0127579,558,GCC,906426133.0
558,212566.0,15746668.0,copico,1515383058.0,6518979.0,,Copico,0.28,-9.06,113.23,2.628e-05,0.413991,559,XCPO,22940540.0
559,342603.0,199073278.0,guncoin,1515383043.0,6490466.0,,Guncoin,14.12,529.31,929.71,2.07e-06,0.0326034,560,GUN,199073278.0
560,411072.0,337793.0,hawala-today,1515383058.0,6372493.0,,Hawala.Today,0.89,32.05,89.98,0.00119775,18.8651,561,HAT,7000000.0
561,10839.8,1007230.0,cryptogenic-bullion,1515383041.0,6344137.0,,Crypto Bullion,3.45,7.67,143.28,0.0003999,6.2986,562,CBX,1007230.0
562,936625.0,1000.0,primalbase,1515383054.0,6237790.0,1250.0,Primalbase Token,-1.69,-7.51,-11.4,0.396039,6237.79,563,PBT,1250.0
563,261715.0,7351701.0,moin,1515383046.0,6220818.0,,Moin,-19.91,38.7,222.6,5.372e-05,0.846174,564,MOIN,7351701.0
564,1463290.0,1259816434.0,tittiecoin,1515383044.0,6155022.0,,TittieCoin,1.09,285.67,641.83,3.1e-07,0.00488565,565,TTC,1259816434.0
565,259066.0,156913424.0,fastcoin,1515383041.0,5901278.0,165888000.0,Fastcoin,-11.11,37.53,116.34,2.39e-06,0.0376085,566,FST,156913424.0
566,101557.0,14722050.0,linx,1515383052.0,5875217.0,100000000.0,Linx,-2.95,-14.02,85.88,2.534e-05,0.399076,567,LINX,15722050.0
567,638.51,11859465612.0,incakoin,1515383045.0,5869973.0,,IncaKoin,-1.7,-16.58,144.27,3e-08,0.000494961,568,NKA,11861465612.0
568,20148.6,7636898.0,emphy,1515383058.0,5869575.0,,Emphy,3.15,121.26,232.5,4.88e-05,0.768581,569,EPY,15375000.0
569,24862.6,8000000.0,bowhead,1515383056.0,5850472.0,,Bowhead,-28.43,47.79,118.61,4.643e-05,0.731309,570,AHT,100000000.0
570,58631.5,35668331163.0,inflationcoin,1515383051.0,5846182.0,,InflationCoin,-0.53,5.58,266.71,1e-08,0.000163904,571,IFLT,35668331163.0
571,179729.0,4120202.0,eternity,1515383050.0,5767212.0,,Eternity,-1.68,206.94,354.84,8.887e-05,1.39974,572,ENT,4120202.0
572,87665.9,98556893.0,condensate,1515383053.0,5732207.0,500000000.0,Condensate,5.75,15.18,73.92,3.69e-06,0.0581614,573,RAIN,98556893.0
573,418407.0,17903074.0,digitalprice,1515383044.0,5717436.0,,DigitalPrice,7.63,64.22,72.95,2.028e-05,0.319355,574,DP,25403075.0
574,61319.8,288292167.0,blakestar,1515383055.0,5490582.0,2400000000.0,BlakeStar,-2.74,243.99,470.96,1.21e-06,0.0190452,575,BLAS,288292167.0
575,86784.8,2303025.0,draftcoin,1515383045.0,5441542.0,,DraftCoin,-6.38,-20.23,-63.24,0.00015001,2.36278,576,DFT,17448497.0
576,34843.1,46500000.0,oceanlab,1515383056.0,5355173.0,,Oceanlab,-1.35,-3.54,13.85,7.31e-06,0.115165,577,OCL,50000000.0
577,946549.0,600000.0,kolion,1515383056.0,5329074.0,,Kolion,-2.07,2.32,20.45,0.00056391,8.88179,578,KLN,1000000.0
578,18629.9,5200017.0,starta,1515383053.0,5273077.0,,Starta,-1.85,-1.75,11.34,6.438e-05,1.01405,579,STA,5293348.0
579,216592.0,8502500.0,ethbet,1515383056.0,5241256.0,,EthBet,-21.77,153.39,336.6,3.914e-05,0.616437,580,EBET,10000000.0
580,12957.0,715868299.0,luckchain,1515383050.0,5216862.0,,LuckChain,-17.2,23.06,89.94,4.6e-07,0.00728746,581,BASH,715868299.0
581,191868.0,36599812.0,megacoin,1515383041.0,5188316.0,42000000.0,Megacoin,-5.94,-12.48,55.7,9e-06,0.141758,582,MEC,36599812.0
582,154494.0,46785866.0,unitus,1515383044.0,5170868.0,,Unitus,-1.79,-3.5,119.44,7.02e-06,0.110522,583,UIS,46785866.0
583,105965.0,47843991.0,student-coin,1515383058.0,5154807.0,,bitJob,6.8,-14.9,25.81,6.84e-06,0.107742,584,STU,200000000.0
584,3899.75,850000.0,fundyourselfnow,1515383054.0,5150847.0,,FundYourselfNow,2.26,25.47,51.19,0.00038474,6.05982,585,FYN,12500000.0
585,207564.0,1173428.0,growers-international,1515383055.0,5142934.0,,Growers International,3.99,19.86,139.44,0.00027827,4.38283,586,GRWI,1173428.0
586,521786.0,9000000.0,confido,1515383058.0,5129784.0,15000000.0,Confido,-2.16,58.27,667.97,3.619e-05,0.569976,587,CFD,15000000.0
587,765152.0,320709047.0,campuscoin,1515383054.0,5117137.0,1010000000.0,CampusCoin,7.1,73.29,386.48,1.01e-06,0.0159557,588,CMPCO,520709047.0
588,18163.3,397300.0,ergo,1515383054.0,5077494.0,5000000.0,Ergo,-0.86,-16.54,-24.02,0.00081141,12.78,589,EFYT,5000000.0
589,41722.1,60123682.0,flik,1515383056.0,5074649.0,600000000.0,FLiK,-11.83,-20.55,50.34,5.36e-06,0.0844035,590,FLIK,80000000.0
590,105693.0,10244146.0,leviarcoin,1515383054.0,4984095.0,54000000.0,LeviarCoin,-1.19,4.52,239.25,3.089e-05,0.486531,591,XLC,10244146.0
591,4257.52,122175.0,altcoin-alt,1515383052.0,4977445.0,,Altcoin,-5.07,1.75,71.42,0.00258661,40.7402,592,ALT,134063.0
592,124502.0,502208260.0,daxxcoin,1515383053.0,4904199.0,,DaxxCoin,-8.58,2.7,279.78,6.2e-07,0.00976527,593,DAXX,527208260.0
593,45192.6,3687648641.0,greencoin,1515383043.0,4881377.0,,Greencoin,6.28,-36.82,20.21,8e-08,0.00132371,594,GRE,3687648641.0
594,4915.65,13600388.0,darcrus,1515383050.0,4813953.0,,Darcrus,-1.15,-28.59,7.74,2.247e-05,0.353957,595,DAR,13600388.0
595,122516.0,23761744.0,smartcoin,1515383041.0,4639172.0,,SmartCoin,-14.08,126.26,181.17,1.24e-05,0.195237,596,SMC,23761744.0
596,1913140.0,2278150.0,unbreakablecoin,1515383042.0,4621227.0,,UnbreakableCoin,-1.67,-0.1,-20.14,0.00012879,2.0285,597,UNB,2278150.0
597,24156.7,474082465.0,version,1515383052.0,4607527.0,,Version,-12.86,45.54,142.1,6.2e-07,0.00971883,598,V,474082465.0
598,213601.0,10482439.0,kekcoin,1515383054.0,4579956.0,21000000.0,KekCoin,-1.13,5.49,167.5,2.774e-05,0.436917,599,KEK,11482439.0
599,54118.7,8500001.0,octanox,1515383052.0,4551878.0,,Octanox,-0.68,28.26,219.73,3.4e-05,0.535515,600,OTX,8500001.0
600,1999.25,83444258.0,piplcoin,1515383057.0,4471361.0,7531907537.0,PiplCoin,0.09,1.41,121.92,3.4e-06,0.053585,601,PIPL,7489958537.0
601,24714.5,41004200.0,neverdie,1515383054.0,4393518.0,,NEVERDIE,0.11,13.41,24.93,6.8e-06,0.107148,602,NDC,400000000.0
602,2171470.0,446303.0,zero,1515383052.0,4369231.0,,Zero,-3.6,32.4,151.09,0.00062156,9.78984,603,ZER,446303.0
603,994342.0,2000000.0,legends-room,1515383052.0,4365120.0,,Legends Room,0.37,14.57,24.48,0.00013857,2.18256,604,LGD,30000000.0
604,801859.0,851616903.0,lanacoin,1515383048.0,4364451.0,,LanaCoin,-0.27,45.45,706.51,3.3e-07,0.0051249,605,LANA,851616903.0
605,479458.0,1942111.0,bytecent,1515383044.0,4358642.0,,Bytecent,-1.15,1.75,22.8,0.00014249,2.24428,606,BYC,1942111.0
606,36652.0,1574741156.0,erc20,1515383058.0,4358537.0,,ERC20,4.66,24.96,83.79,1.8e-07,0.00276778,607,ERC20,1693691126.0
607,90406.8,167392186.0,zetacoin,1515383041.0,4344932.0,,Zetacoin,2.41,17.66,142.25,1.65e-06,0.0259566,608,ZET,167392186.0
608,273036.0,10000000.0,miners-reward-token,1515383053.0,4261070.0,,Miners' Reward Token,-3.77,-5.99,26.33,2.705e-05,0.426107,609,MRT,10000000.0
609,37243.5,4990729.0,bata,1515383045.0,4256259.0,10000000.0,Bata,2.26,-10.46,174.61,5.415e-05,0.852833,610,BTA,4990729.0
610,14352.7,6005138.0,bitradio,1515383053.0,4194781.0,,Bitradio,0.74,-1.65,113.19,4.435e-05,0.698532,611,BRO,11005141.0
611,3724.3,23472224.0,adelphoi,1515383054.0,4190449.0,,Adelphoi,-1.41,-29.7,-26.22,1.133e-05,0.178528,612,ADL,100000000.0
612,416306.0,6550051.0,trumpcoin,1515383047.0,4158483.0,,TrumpCoin,6.32,-48.5,345.43,4.031e-05,0.634878,613,TRUMP,6550051.0
613,170790.0,63993275.0,petrodollar,1515383042.0,4140698.0,,PetroDollar,5.66,29.82,134.33,4.11e-06,0.0647052,614,XPD,63993275.0
614,700979.0,1673383.0,influxcoin,1515383045.0,4117828.0,,Influxcoin,-3.11,-0.59,66.37,0.00015624,2.46078,615,INFX,1673383.0
615,39742.0,8988522.0,nekonium,1515383059.0,3915912.0,,Nekonium,-2.02,-3.81,-35.41,2.766e-05,0.435657,616,NUKO,18594251.0
616,29643.0,27733258.0,digitalcoin,1515383041.0,3802618.0,48166000.0,Digitalcoin,-0.77,13.83,184.04,8.71e-06,0.137114,617,DGC,27733258.0
617,53471.3,18382247.0,insanecoin-insn,1515383052.0,3772368.0,30000000.0,InsaneCoin,0.85,12.95,37.48,1.303e-05,0.205218,618,INSN,18632247.0
618,27807.8,8265187.0,abjcoin,1515383058.0,3767537.0,,Abjcoin,-1.13,370.11,234.57,2.894e-05,0.455832,619,ABJ,9265207.0
619,4591.12,50893954.0,visio,1515383051.0,3749800.0,,Visio,-11.05,-11.53,80.43,4.68e-06,0.0736787,620,VISIO,62893954.0
620,63556.9,96420214.0,procurrency,1515383053.0,3719014.0,,ProCurrency,23.58,42.34,82.02,2.45e-06,0.0385709,621,PROC,15003605009.0
621,11674.5,6190179.0,fantomcoin,1515383043.0,3704927.0,,Fantomcoin,-1.7,9.67,61.9,3.8e-05,0.598517,622,FCN,6190179.0
622,220941.0,3500000.0,sugar-exchange,1515383059.0,3696385.0,,Sugar Exchange,4.52,102.28,1760.68,6.705e-05,1.05611,623,SGR,80000000.0
623,39623.4,97415544.0,canada-ecoin,1515383042.0,3675898.0,,Canada eCoin,3.87,33.84,99.3,2.4e-06,0.0377342,624,CDN,97415544.0
624,73382.4,61364813.0,kurrent,1515383050.0,3599985.0,228000000.0,Kurrent,-12.09,19.64,96.99,3.72e-06,0.0586653,625,KURT,72764813.0
625,80673.5,482552.0,platinumbar,1515383048.0,3590345.0,,PlatinumBAR,-2.82,112.77,383.67,0.00047239,7.44033,626,XPTX,482552.0
626,2179.16,336932865.0,biblepay,1515383055.0,3502518.0,,BiblePay,-2.68,4.39,108.3,6.6e-07,0.0103953,627,BBP,336932865.0
627,11954.6,1000812836.0,zennies,1515383052.0,3493758.0,,Zennies,-1.71,14.74,74.04,2.2e-07,0.00349092,628,ZENI,1000812836.0
628,785741.0,3444953.0,dai,1515383059.0,3475647.0,,Dai,1.17,0.81,1.21,6.406e-05,1.00891,629,DAI,5701123.0
629,39436.9,10996318099.0,hitcoin,1515383047.0,3463939.0,,HitCoin,96.6,86.64,128.88,2e-08,0.000315009,630,HTC,20996318099.0
630,24787.8,6142328.0,tracto,1515383057.0,3441724.0,,Tracto,-3.71,28.41,98.64,3.558e-05,0.560329,631,TRCT,70000000.0
631,37746.9,101656017.0,fuelcoin,1515383043.0,3426408.0,,FuelCoin,-15.99,-31.7,241.2,2.14e-06,0.0337059,632,FC2,101656017.0
632,20353.0,5380480.0,whalecoin,1515383056.0,3388788.0,,WhaleCoin,-4.68,32.34,141.15,3.999e-05,0.62983,633,WHL,5380480.0
633,1415.82,8377873.0,russiacoin,1515383046.0,3379374.0,,RussiaCoin,-1.82,-13.03,-1.84,2.561e-05,0.403369,634,RC,8377873.0
634,4441.95,4500000.0,starcredits,1515383055.0,3355317.0,20000000.0,StarCredits,-1.7,-13.24,38.33,4.734e-05,0.745626,635,STRC,20000000.0
635,60828.2,1012637.0,desire,1515383059.0,3274311.0,,Desire,13.23,13.21,107.42,0.00020529,3.23345,636,DSR,1772559.0
636,719.083,722935.0,smart-investment-fund-token,1515383056.0,3192423.0,722935.0,Smart Investment Fund Token,2.26,15.37,-19.07,0.00028037,4.41592,637,SIFT,722935.0
637,54017.7,72891.0,triangles,1515383043.0,3125578.0,,Triangles,-1.82,37.23,202.14,0.00272246,42.8799,638,TRI,72891.0
638,177551.0,13611293.0,atomic-coin,1515383049.0,3114985.0,252000000.0,Atomic Coin,-5.25,-1.16,232.59,1.453e-05,0.228853,639,ATOM,13611293.0
639,3974.73,20986679.0,i0coin,1515383041.0,3107162.0,,I0Coin,-2.89,-2.55,264.07,9.4e-06,0.148054,640,I0C,20986679.0
640,79175.0,73780449.0,teslacoin,1515383041.0,3091120.0,,TeslaCoin,-6.93,37.33,21.29,2.66e-06,0.0418962,641,TES,73780449.0
641,9028.74,25960250000.0,smileycoin,1515383044.0,3000849.0,,SmileyCoin,-2.42,4.73,79.86,7e-09,0.000115594,642,SMLY,25960250000.0
642,24734.2,20321700.0,machinecoin,1515383044.0,2995947.0,,Machinecoin,2.32,31.93,133.57,9.36e-06,0.147426,643,MAC,20321700.0
643,141656.0,2007615.0,zcash-gold,1515383058.0,2988636.0,,Zlancer,-4.88,-21.13,175.52,9.451e-05,1.48865,644,ZCG,2500000.0
644,36135.0,248304041.0,qubitcoin,1515383041.0,2933166.0,,QubitCoin,-7.8,-16.41,108.19,7.5e-07,0.0118128,645,Q2C,248304041.0
645,77180.5,1851887.0,minereum,1515383053.0,2925815.0,,Minereum,16.95,49.49,154.91,0.00010031,1.57991,646,MNE,1851887.0
646,17679.1,43540794.0,adzcoin,1515383046.0,2897405.0,84000000.0,Adzcoin,-0.23,5.49,83.69,4.22e-06,0.0665446,647,ADZ,43540794.0
647,4905.4,465952.0,ico-openledger,1515383048.0,2853786.0,,ICO OpenLedger,-2.91,-34.96,-27.18,0.00038886,6.12464,648,ICOO,465952.0
648,49281.9,49898202.0,titcoin,1515383043.0,2833619.0,,Titcoin,-1.42,-28.4,173.98,3.61e-06,0.056788,649,TIT,49898202.0
649,9683.94,8035193.0,woodcoin,1515383044.0,2819710.0,,Woodcoin,-1.82,-1.34,6.13,2.228e-05,0.35092,650,LOG,8035193.0
650,30417.3,44937561.0,cream,1515383054.0,2814938.0,100000000.0,Cream,-1.82,6.1,70.32,3.98e-06,0.0626411,651,CRM,44937561.0
651,34683.9,4560665.0,netko,1515383051.0,2726283.0,,Netko,-8.85,10.72,84.1,3.795e-05,0.597782,652,NETKO,4560665.0
652,589.91,6566666.0,ethereum-movie-venture,1515383052.0,2685523.0,,Ethereum Movie Venture,2.26,8.74,72.21,2.597e-05,0.408963,653,EMV,6666666.0
653,3774.3,196297971.0,kilocoin,1515383046.0,2682510.0,,KiloCoin,-7.72,-60.18,-9.75,8.7e-07,0.0136655,654,KLC,10025186872.0
654,7549.23,9531483.0,wavesgo,1515383051.0,2648780.0,,WavesGo,8.07,7.58,-4.81,1.764e-05,0.277898,655,WGO,9531483.0
